MCAT_ID,MCAT_Name,Alt_Name,Subcat_ID,Stopword,Attribute
166940,Projector Ceiling Mount Kit,projector ceiling mount kit,515,writing board  board whiteboard interactive boards magnetic,projector ceiling mount kit
166945,CNC Cylindrical Grinding Machine,cnc cylindrical grinding machine,158,parts grinding  grinding machine mill milling grinder,cnc cylindrical
166945,CNC Cylindrical Grinding Machine,cnc cylindrical grinding machine,158,parts grinding  grinding machine mill milling grinder,cnc cylindrical
166945,CNC Cylindrical Grinding Machine,cnc cylindrical grinding machine,158,parts grinding  grinding machine mill milling grinder,cnc cylindrical
166950,Kundan Meena Bangle,kundan meena bangle,793,bracelet bangles  bracelet bangle bangles bracelets beaded,kundan meena
166985,Crystal Curtain Bracket,crystal curtain bracket,481,curtain rod brass iron bracket,crystal
167004,Stainless Steel Curtain Rod,stainless steel curtain rod,481,curtain rod brass iron bracket,stainless steel
167006,Entecavir Tablet,entecavir tablet,571,drugs tablets antiviral injection tablet,entecavir
167009,Polyester Dyed Fabric,polyester dyed fabric,234,fabrics natural textile  fabric fabrics polyester cloth cotton,dyed
167080,Blood Pressure Bulb,blood pressure bulb,567,equipment patient medical devices diagnostic systems life support monitoring machines clinical & parts accessories  machine monitor pressure blood medical,bulb
167081,DC Drive Panel,dc drive panel,591,control panel electric  panel control panels box boxes,dc drive
167106,Modified Starch,modified starch,3,food additive  flavor flavour food powder vinegar,modified starch
167118,Gefitinib Tablets,gefitinib tablets,743,injection tablet tablets capsules anti,gefitinib
167124,Kjeldahl Distillation Assembly,kjeldahl distillation assembly,385,instruments laboratory  laboratory apparatus bath lab model,kjeldahl distillation assembly
167124,Kjeldahl Distillation Assembly,kjeldahl distillation assembly,385,instruments laboratory  laboratory apparatus bath lab model,kjeldahl distillation assembly
167124,Kjeldahl Distillation Assembly,kjeldahl distillation assembly,385,instruments laboratory  laboratory apparatus bath lab model,kjeldahl distillation assembly
167124,Kjeldahl Distillation Assembly,kjeldahl distillation assembly,385,instruments laboratory  laboratory apparatus bath lab model,kjeldahl distillation assembly
167144,Green Chilli Flakes,green chilli flakes,101,vegetables fresh  onion dried dehydrated frozen flake,green chilli flakes
167164,PTZ Camera Controller,ptz camera controller,451,camera cctv  camera dome cctv surveillance ip,ptz controller
167164,PTZ Camera Controller,ptz camera controller,451,camera cctv  camera dome cctv surveillance ip,ptz controller
167164,PTZ Camera Controller,ptz camera controller,451,camera cctv  camera dome cctv surveillance ip,ptz controller
167181,Eye Bowl With Lid,eye bowl with lid,697,tableware  bowl tray glass plate set,eye with lid
167185,Fry Pan With Lid,fry pan with lid,699,cooker pan pressure cooking pot,fry with lid
167187,Incline Elevator,incline elevator,358,elevator part elevators  elevator lift lifts passenger door,incline
167187,Incline Elevator,incline elevator,358,elevator part elevators  elevator lift lifts passenger door,incline
167191,Plastic Lid Bowl,plastic lid bowl,697,tableware  bowl tray glass plate set,plastic lid
167194,Single Phase Control Panel,single phase control panel,591,control panel electric  panel control panels box boxes,single phase
167194,Single Phase Control Panel,single phase control panel,591,control panel electric  panel control panels box boxes,single phase
167237,Bag Seal Tape,bag seal tape,551,tape  tape tapes adhesive 3m paper,bag seal
167284,Moonstone Pendant,moonstone pendant,138,ring stone pendant gemstone necklace,moonstone
167286,Onyx Pendant,onyx pendant,138,ring stone pendant gemstone necklace,onyx
167286,Onyx Pendant,onyx pendant,138,ring stone pendant gemstone necklace,onyx
167291,Abrasive Filament Brushes,abrasive filament brushes,727,brushes industrial  brushes brush wire cup industrial,abrasive filament
167307,Silver Necklace Set,silver necklace set,137,silver sterling ring jewelry pendant,necklace set
167310,Spoon Sterilizer,spoon sterilizer,112,commercial sink food tandoor chafing,spoon sterilizer
167321,Microbial Biofertilizer,microbial biofertilizer,99,fertilizer  fertilizer fertilizers organic soil granules,microbial biofertilizer
167324,Potash Mobilizing Bacteria,potash mobilizing bacteria,99,fertilizer  fertilizer fertilizers organic soil granules,potash mobilizing bacteria
167328,Stainless Steel Window Grills,stainless steel window grills,647,gates fence grills  gate fence fencing grill gates,stainless steel window
167344,Artificial Diamond Necklace,artificial diamond necklace,136,jewelry hair ornaments fancy  pendant jewelry ring fashion jewellery,artificial diamond necklace
167345,Artificial Diamond Earrings,artificial diamond earrings,136,jewelry hair ornaments fancy  pendant jewelry ring fashion jewellery,artificial diamond earrings
167362,Kundan Bangle,kundan bangle,793,bracelet bangles  bracelet bangle bangles bracelets beaded,kundan
167365,Kids Wallpapers,kids wallpapers,238,blinds  blind blinds wallpaper bamboo wall,kids wallpapers
167365,Kids Wallpapers,kids wallpapers,238,blinds  blind blinds wallpaper bamboo wall,kids wallpapers
167372,Magic Mirror,magic mirror,117,glassware  glass mirror crystal bottle mirrors,magic
167377,Net Laces,net laces,107,lace  lace elastic laces tape sequin,net
167390,Amyris Oil,amyris oil,411,oils essential  oil oils essential oleoresin seed,amyris
167391,Galangal Oil,galangal oil,411,oils essential  oil oils essential oleoresin seed,galangal
167391,Galangal Oil,galangal oil,411,oils essential  oil oils essential oleoresin seed,galangal
167391,Galangal Oil,galangal oil,411,oils essential  oil oils essential oleoresin seed,galangal
167391,Galangal Oil,galangal oil,411,oils essential  oil oils essential oleoresin seed,galangal
167391,Galangal Oil,galangal oil,411,oils essential  oil oils essential oleoresin seed,galangal
167395,Stainless Steel Jug,stainless steel jug,697,tableware  bowl tray glass plate set,stainless steel jug
167395,Stainless Steel Jug,stainless steel jug,697,tableware  bowl tray glass plate set,stainless steel jug
167408,Acrylic 3D Letter,acrylic 3d letter,751,signage advertising signs banners led  sign signs board signage led,acrylic 3d letter
167424,Polki Bracelet,polki bracelet,793,bracelet bangles  bracelet bangle bangles bracelets beaded,polki
167429,Stainless Steel Letter,stainless steel letter,115,brass metal crafts copper letter,stainless steel
167436,Amaranth Flour,amaranth flour,171,grain rice  rice flour basmati bean sugar,amaranth
167436,Amaranth Flour,amaranth flour,171,grain rice  rice flour basmati bean sugar,amaranth
167436,Amaranth Flour,amaranth flour,171,grain rice  rice flour basmati bean sugar,amaranth
167438,Field Failure Relays,field failure relays,779,relays  relay relays phase protection voltage,field failure
167449,Hook Spanners,hook spanners,838,tools hand  plier tool wrenches tools screwdriver,hook spanners
167449,Hook Spanners,hook spanners,838,tools hand  plier tool wrenches tools screwdriver,hook spanners
167468,Wire Locks,wire locks,148,lock door  lock locks door lockout padlock,wire
167474,Wooden Strips,wooden strips,209,wood plywood board particle laminated,wooden strips
167474,Wooden Strips,wooden strips,209,wood plywood board particle laminated,wooden strips
167474,Wooden Strips,wooden strips,209,wood plywood board particle laminated,wooden strips
167474,Wooden Strips,wooden strips,209,wood plywood board particle laminated,wooden strips
167488,Bitumen Boiler,bitumen boiler,69,boiler  boiler boilers steam fired tube,bitumen
167496,Glycerol Ester,glycerol ester,3,food additive  flavor flavour food powder vinegar,glycerol ester
167534,Milling Cum Drilling Machine,milling cum drilling machine,73,drilling machine drill boring rig,milling cum
167534,Milling Cum Drilling Machine,milling cum drilling machine,73,drilling machine drill boring rig,milling cum
167534,Milling Cum Drilling Machine,milling cum drilling machine,73,drilling machine drill boring rig,milling cum
167534,Milling Cum Drilling Machine,milling cum drilling machine,73,drilling machine drill boring rig,milling cum
167569,Costus Root Oil,costus root oil,411,oils essential  oil oils essential oleoresin seed,costus root
167569,Costus Root Oil,costus root oil,411,oils essential  oil oils essential oleoresin seed,costus root
167575,Aluminum Temple,aluminum temple,115,brass metal crafts copper letter,aluminum temple
167577,Bio Dispersant,bio dispersant,65,dyes pigments industrial  dyes pigment dye pigments color,bio dispersant
167581,Metal Swing,metal swing,527,play equipment park kids amusement  inflatable slide swing playground amusement,metal
167581,Metal Swing,metal swing,527,play equipment park kids amusement  inflatable slide swing playground amusement,metal
167582,Polycarbonate Corrugated Sheet,polycarbonate corrugated sheet,796,sheet sheets pvc plastic acrylic,polycarbonate corrugated
167583,Polycarbonate Ventilator Base Plate,polycarbonate ventilator base plate,796,sheet sheets pvc plastic acrylic,polycarbonate ventilator base plate
167586,Dry Fruit Packaging Bags,dry fruit packaging bags,559,food materials packaging  food boxes packaging box bags,dry fruit
167586,Dry Fruit Packaging Bags,dry fruit packaging bags,559,food materials packaging  food boxes packaging box bags,dry fruit
167589,Pulses Packaging Bags,pulses packaging bags,559,food materials packaging  food boxes packaging box bags,pulses
167589,Pulses Packaging Bags,pulses packaging bags,559,food materials packaging  food boxes packaging box bags,pulses
167589,Pulses Packaging Bags,pulses packaging bags,559,food materials packaging  food boxes packaging box bags,pulses
167589,Pulses Packaging Bags,pulses packaging bags,559,food materials packaging  food boxes packaging box bags,pulses
167589,Pulses Packaging Bags,pulses packaging bags,559,food materials packaging  food boxes packaging box bags,pulses
167602,Hydroxycarbamide,hydroxycarbamide,743,injection tablet tablets capsules anti,hydroxycarbamide
167633,Muga Silk Saree,muga silk saree,224,sarees  saree sarees silk cotton lehenga,muga
167633,Muga Silk Saree,muga silk saree,224,sarees  saree sarees silk cotton lehenga,muga
167634,Muslin Silk Saree,muslin silk saree,224,sarees  saree sarees silk cotton lehenga,muslin
167634,Muslin Silk Saree,muslin silk saree,224,sarees  saree sarees silk cotton lehenga,muslin
167635,Matka Silk Saree,matka silk saree,224,sarees  saree sarees silk cotton lehenga,matka
167635,Matka Silk Saree,matka silk saree,224,sarees  saree sarees silk cotton lehenga,matka
167650,Shoulder Wheel,shoulder wheel,581,equipment rehabilitation physiotherapy  therapy support knee equipment machine,shoulder wheel
167655,Linagliptin Tablets,linagliptin tablets,568,injection tablets tablet drugs drug,linagliptin
167655,Linagliptin Tablets,linagliptin tablets,568,injection tablets tablet drugs drug,linagliptin
